customer_id,name,city,state,country,registration_date,is_active
CUST-000354,Ada Williams,Dublin,Leinster,Ireland,2023-04-24,true
CUST-000355,Mateo Garcia,Barcelona,Catalonia,Spain,2026-09-01,false
CUST-000356,Elias Silva,Lisbon,Lisbon,Portugal,2022-10-17,true
CUST-000357,David Brown,Lyon,Auvergne-Rhone-Alpes,France,2024-01-05,true
CUST-000358,Emma Schmidt,Vancouver,British Columbia,Canada,2022-10-18,true
CUST-000359,Omar Petrov,Lyon,Auvergne-Rhone-Alpes,France,2021-11-27,true
CUST-000360,Leila Martin,Dublin,Leinster,Ireland,2020-07-27,true
CUST-000361,Leila Williams,London,England,United Kingdom,2024-06-20,false
CUST-000362,Henry Smith,Amsterdam,North Holland,Netherlands,2021-01-05,false
CUST-000363,Ada Khan,Sydney,New South Wales,Australia,2024-05-22,false
CUST-000364,Daniel Davis,Tokyo,Tokyo,Japan,2025-08-23,false
CUST-000365,Mateo Khan,Tokyo,Tokyo,Japan,2025-04-15,true
CUST-000366,Elias Ali,Helsinki,Uusimaa,Finland,2022-05-24,true
CUST-000367,Eva Williams,Lisbon,Lisbon,Portugal,2020-12-05,true
CUST-000368,Daniel Nielsen,Tampere,Pirkanmaa,Finland,2026-04-08,true
CUST-000369,Yusuf Brown,Sydney,New South Wales,Australia,2021-08-29,true
CUST-000370,Zara Ahmed,Warsaw,Masovian,Poland,2023-08-13,true
CUST-000371,Omar Petrov,Amsterdam,North Holland,Netherlands,2025-10-04,true
CUST-000372,Daniel Novak,Helsinki,Uusimaa,Finland,2020-12-29,true
CUST-000373,David Dubois,Berlin,Berlin,Germany,2025-01-22,false
CUST-000374,Omar Berg,Amsterdam,North Holland,Netherlands,2020-07-09,false
CUST-000375,Fatima Petrov,Rome,Lazio,Italy,2023-02-07,false
CUST-000376,Grace Smith,Dublin,Leinster,Ireland,2024-05-01,true
CUST-000377,Grace Brown,Toronto,Ontario,Canada,2020-10-18,true
CUST-000378,Benjamin Ahmed,Vienna,Vienna,Austria,2025-06-12,true
CUST-000379,Lina Petrov,Munich,Bavaria,Germany,2023-07-22,true
CUST-000380,Fatima Taylor,Rome,Lazio,Italy,2023-10-12,true
CUST-000381,Sofia Petrov,Warsaw,Masovian,Poland,2021-01-21,true
CUST-000382,Omar Korhonen,Prague,Prague,Czechia,2022-06-10,true
CUST-000383,Fatima Virtanen,New York,New York,United States,2021-01-14,false
CUST-000384,Nora Ahmed,London,England,United Kingdom,2023-08-15,true
CUST-000385,Amina Davis,Brussels,Brussels-Capital,Belgium,2024-06-19,true
CUST-000386,Mila Petrov,Sydney,New South Wales,Australia,2023-04-06,true
CUST-000387,Emma Brown,Toronto,Ontario,Canada,2026-03-30,true
CUST-000388,Amina Nielsen,London,England,United Kingdom,2025-04-23,true
CUST-000389,Omar Smith,Lisbon,Lisbon,Portugal,2022-01-28,true
CUST-000390,Mateo Novak,Berlin,Berlin,Germany,2021-06-06,true
CUST-000391,Isla Martin,Amsterdam,North Holland,Netherlands,2020-01-27,true
CUST-000392,Lucas Clark,Munich,Bavaria,Germany,2023-01-01,true
CUST-000393,Zara Moore,Milan,Lombardy,Italy,2024-06-11,true
CUST-000394,Nora Lopez,Austin,Texas,United States,2023-11-11,true
CUST-000395,Noah Jensen,Gothenburg,Vastra Gotaland,Sweden,2026-04-22,false
CUST-000396,Arthur Lopez,Milan,Lombardy,Italy,2021-01-18,true
CUST-000397,Lucas Virtanen,Warsaw,Masovian,Poland,2026-01-08,true
CUST-000398,Leo Garcia,Amsterdam,North Holland,Netherlands,2020-11-01,false
CUST-000399,Omar Andersson,Warsaw,Masovian,Poland,2023-07-15,true
CUST-000400,Lucas Dubois,Manchester,England,United Kingdom,2021-10-13,true
CUST-000401,Omar Martin,Vienna,Vienna,Austria,2025-01-08,false
CUST-000402,Emma Ibrahim,Rome,Lazio,Italy,2023-10-07,true
CUST-000403,Elias Williams,Tampere,Pirkanmaa,Finland,2025-10-11,true
CUST-000404,Yusuf Virtanen,Tampere,Pirkanmaa,Finland,2020-06-03,false
CUST-000405,Leo Williams,Munich,Bavaria,Germany,2025-02-02,true
CUST-000406,Leo Nielsen,Warsaw,Masovian,Poland,2021-06-12,true
CUST-000407,Lina Andersson,Lisbon,Lisbon,Portugal,2021-09-30,true
CUST-000408,Mateo Silva,New York,New York,United States,2025-07-31,true
CUST-000409,Mateo Taylor,Paris,Ile-de-France,France,2020-01-07,true
CUST-000410,Omar Virtanen,Austin,Texas,United States,2021-01-07,true
CUST-000411,Arthur Rossi,Copenhagen,Capital Region,Denmark,2025-06-13,true
CUST-000412,Mateo Williams,Sydney,New South Wales,Australia,2025-05-06,true
CUST-000413,Chloe Korhonen,Tokyo,Tokyo,Japan,2024-09-22,true
CUST-000414,Amina Virtanen,Sydney,New South Wales,Australia,2020-12-26,false
CUST-000415,Lucas Petrov,Tokyo,Tokyo,Japan,2024-11-04,true
CUST-000416,Mateo Brown,Milan,Lombardy,Italy,2020-11-16,false
CUST-000417,Lucas Nielsen,Manchester,England,United Kingdom,2023-08-12,true
CUST-000418,Sofia Schmidt,Vienna,Vienna,Austria,2025-09-26,false
CUST-000419,Daniel Martin,Toronto,Ontario,Canada,2024-07-09,true
CUST-000420,Leo Silva,Amsterdam,North Holland,Netherlands,2024-03-06,false
CUST-000421,Chloe Taylor,Warsaw,Masovian,Poland,2022-11-29,true
CUST-000422,Zara Santos,Madrid,Community of Madrid,Spain,2025-09-19,false
CUST-000423,Sofia Jensen,Amsterdam,North Holland,Netherlands,2025-11-27,false
CUST-000424,Leo Johnson,Sydney,New South Wales,Australia,2025-02-04,false
CUST-000425,Fatima Santos,Austin,Texas,United States,2021-06-29,true
CUST-000426,Amina Dubois,Madrid,Community of Madrid,Spain,2022-08-30,false
CUST-000427,Oliver Wilson,Tokyo,Tokyo,Japan,2024-01-06,true
CUST-000428,Jonas Santos,Amsterdam,North Holland,Netherlands,2021-03-02,true
CUST-000429,Samuel Williams,London,England,United Kingdom,2023-04-13,true
CUST-000430,Henry Khan,Austin,Texas,United States,2020-09-12,true
CUST-000431,Emma Andersson,Warsaw,Masovian,Poland,2021-04-12,true
CUST-000432,Omar Jensen,Prague,Prague,Czechia,2025-04-15,true
CUST-000433,Nora Lopez,Milan,Lombardy,Italy,2022-07-23,true
CUST-000434,Isla Williams,Tokyo,Tokyo,Japan,2025-12-16,true
CUST-000435,David Silva,Vienna,Vienna,Austria,2020-07-24,false
CUST-000436,Oliver Ahmed,Gothenburg,Vastra Gotaland,Sweden,2021-03-23,false
CUST-000437,Isla Korhonen,Oslo,Oslo,Norway,2021-12-07,true
CUST-000438,Samuel Davis,Brussels,Brussels-Capital,Belgium,2025-08-23,true
CUST-000439,Emma Nielsen,Vienna,Vienna,Austria,2021-04-04,true
CUST-000440,Sofia Virtanen,Oslo,Oslo,Norway,2025-09-16,true
CUST-000441,Yusuf Korhonen,Rome,Lazio,Italy,2024-03-27,true
CUST-000442,Mila Novak,Prague,Prague,Czechia,2025-11-25,true
CUST-000443,Arthur Taylor,Manchester,England,United Kingdom,2024-01-03,true
CUST-000444,Nora Nielsen,Madrid,Community of Madrid,Spain,2023-06-20,true
CUST-000445,Lucas Nielsen,Amsterdam,North Holland,Netherlands,2021-05-18,true
CUST-000446,Arthur Rossi,Vancouver,British Columbia,Canada,2022-08-09,false
CUST-000447,Isla Martin,Munich,Bavaria,Germany,2024-07-04,false
CUST-000448,Amina Wilson,Brussels,Brussels-Capital,Belgium,2024-01-17,true
CUST-000449,Zara Williams,Gothenburg,Vastra Gotaland,Sweden,2024-12-21,true
CUST-000450,David Korhonen,Amsterdam,North Holland,Netherlands,2021-02-20,true
CUST-000451,Lucas Petrov,Munich,Bavaria,Germany,2025-05-04,true
CUST-000452,Lucas Khan,New York,New York,United States,2023-07-12,true
CUST-000453,Samuel Petrov,Turku,Southwest Finland,Finland,2024-11-08,false
CUST-000454,Zara Petrov,Manchester,England,United Kingdom,2022-09-05,true
CUST-000455,Omar Ibrahim,Lyon,Auvergne-Rhone-Alpes,France,2022-11-29,true
CUST-000456,Maya Johnson,Gothenburg,Vastra Gotaland,Sweden,2023-02-12,true
CUST-000457,Benjamin Dubois,Amsterdam,North Holland,Netherlands,2023-10-09,true
CUST-000458,Fatima Khan,Tampere,Pirkanmaa,Finland,2022-12-23,false
CUST-000459,Omar Berg,Lyon,Auvergne-Rhone-Alpes,France,2021-10-17,true
CUST-000460,David Clark,Copenhagen,Capital Region,Denmark,2024-08-18,true
CUST-000461,Mateo Virtanen,Copenhagen,Capital Region,Denmark,2024-05-27,true
CUST-000462,Jonas Brown,Gothenburg,Vastra Gotaland,Sweden,2024-07-30,true
CUST-000463,Lina Khan,Warsaw,Masovian,Poland,2023-07-23,true
CUST-000464,Sofia Smith,Vancouver,British Columbia,Canada,2024-08-16,false
CUST-000465,Leila Nielsen,Warsaw,Masovian,Poland,2020-02-25,true
CUST-000466,Eva Martin,Barcelona,Catalonia,Spain,2025-01-11,true
CUST-000467,Oliver Jensen,New York,New York,United States,2025-09-06,true
CUST-000468,Lucas Virtanen,Brussels,Brussels-Capital,Belgium,2024-01-14,false
CUST-000469,Elias Khan,Lisbon,Lisbon,Portugal,2022-09-28,true
CUST-000470,Fatima Taylor,Munich,Bavaria,Germany,2025-05-28,true
CUST-000471,Zara Davis,Oslo,Oslo,Norway,2021-01-16,true
CUST-000472,Zara Ibrahim,New York,New York,United States,2024-12-29,false
CUST-000473,Amina Schmidt,Stockholm,Stockholm County,Sweden,2021-03-18,true
CUST-000474,Zara Martin,Helsinki,Uusimaa,Finland,2025-01-16,true
CUST-000475,Oliver Ali,Munich,Bavaria,Germany,2023-07-23,true
CUST-000476,Noah Clark,Lyon,Auvergne-Rhone-Alpes,France,2021-08-14,false
CUST-000477,Sofia Ali,Vancouver,British Columbia,Canada,2022-02-25,false
CUST-000478,Chloe Martin,Lisbon,Lisbon,Portugal,2023-06-22,false
CUST-000479,Grace Moore,Barcelona,Catalonia,Spain,2020-04-19,true
CUST-000480,Henry Johnson,Brussels,Brussels-Capital,Belgium,2026-08-28,true
CUST-000481,Lucas Ahmed,Toronto,Ontario,Canada,2022-05-20,true
CUST-000482,Zara Dubois,Copenhagen,Capital Region,Denmark,2025-06-06,true
CUST-000483,Sofia Dubois,Tokyo,Tokyo,Japan,2025-12-13,true
CUST-000484,Samuel Taylor,Toronto,Ontario,Canada,2023-10-31,true
CUST-000485,Emma Davis,Oslo,Oslo,Norway,2020-06-30,true
CUST-000486,Elias Brown,Madrid,Community of Madrid,Spain,2026-07-28,true
CUST-000487,Leila Ali,Turku,Southwest Finland,Finland,2023-01-24,true
CUST-000488,Lucas Ali,Sydney,New South Wales,Australia,2024-09-13,true
CUST-000489,Lucas Ali,Stockholm,Stockholm County,Sweden,2022-01-03,true
CUST-000490,Amina Garcia,Helsinki,Uusimaa,Finland,2025-11-14,true
CUST-000491,Eva Smith,Prague,Prague,Czechia,2020-09-05,true
CUST-000492,Amina Williams,Madrid,Community of Madrid,Spain,2023-01-25,true
CUST-000493,Samuel Clark,Madrid,Community of Madrid,Spain,2020-12-19,false
CUST-000494,Nora Ali,Lisbon,Lisbon,Portugal,2025-07-29,true
CUST-000495,Ada Brown,Warsaw,Masovian,Poland,2024-11-07,false
CUST-000496,Emma Johnson,Tokyo,Tokyo,Japan,2022-05-06,true
CUST-000497,Leila Berg,Tampere,Pirkanmaa,Finland,2022-12-16,true
CUST-000498,Arthur Ibrahim,Milan,Lombardy,Italy,2021-05-06,true
CUST-000499,Maya Muller,London,England,United Kingdom,2023-06-04,true
CUST-000500,Nora Williams,Lisbon,Lisbon,Portugal,2025-11-03,true
CUST-000501,Emma Ibrahim,Turku,Southwest Finland,Finland,2022-04-01,true
CUST-000502,Emma Ibrahim,Vancouver,British Columbia,Canada,2020-03-22,false
CUST-000503,Arthur Lopez,Dublin,Leinster,Ireland,2022-04-17,true
CUST-000504,Leila Taylor,Munich,Bavaria,Germany,2021-09-26,true
CUST-000505,Omar Wilson,Amsterdam,North Holland,Netherlands,2021-05-04,true
CUST-000506,Zara Andersson,Copenhagen,Capital Region,Denmark,2025-08-14,true
CUST-000507,Isla Lopez,New York,New York,United States,2025-03-13,false
CUST-000508,Zara Khan,Warsaw,Masovian,Poland,2022-12-20,true
CUST-000509,Chloe Khan,Lisbon,Lisbon,Portugal,2022-06-11,true
CUST-000510,Eva Taylor,Turku,Southwest Finland,Finland,2023-08-19,true
CUST-000511,Oliver Garcia,Gothenburg,Vastra Gotaland,Sweden,2024-04-12,true
CUST-000512,Omar Wilson,Munich,Bavaria,Germany,2023-08-04,false
CUST-000513,Fatima Williams,Vancouver,British Columbia,Canada,2022-04-21,false
CUST-000514,Eva Novak,Barcelona,Catalonia,Spain,2020-01-16,true
CUST-000515,Eva Andersson,Sydney,New South Wales,Australia,2023-09-21,true
CUST-000516,Samuel Muller,Austin,Texas,United States,2021-12-02,false
CUST-000517,Isla Khan,Tokyo,Tokyo,Japan,2023-05-31,true
CUST-000518,Mila Williams,Munich,Bavaria,Germany,2025-06-19,true
CUST-000519,David Muller,Madrid,Community of Madrid,Spain,2020-02-04,false
CUST-000520,Omar Brown,Vancouver,British Columbia,Canada,2022-02-24,false
CUST-000521,Zara Lopez,Dublin,Leinster,Ireland,2022-11-24,true
CUST-000522,Emma Muller,Munich,Bavaria,Germany,2021-04-02,true
CUST-000523,Sofia Andersson,Tampere,Pirkanmaa,Finland,2025-02-27,true
CUST-000524,Emma Rossi,Sydney,New South Wales,Australia,2021-02-26,true
CUST-000525,Daniel Petrov,Lisbon,Lisbon,Portugal,2022-03-08,true
CUST-000526,Sofia Silva,Milan,Lombardy,Italy,2020-08-26,true
CUST-000527,Grace Virtanen,London,England,United Kingdom,2024-10-03,true
CUST-000528,Emma Moore,Sydney,New South Wales,Australia,2022-05-08,false
CUST-000529,David Davis,Vancouver,British Columbia,Canada,2022-01-18,true
CUST-000530,Oliver Smith,Toronto,Ontario,Canada,2020-10-19,true
CUST-000531,Lucas Taylor,Prague,Prague,Czechia,2022-11-20,true
CUST-000532,Arthur Korhonen,Prague,Prague,Czechia,2026-08-23,true
CUST-000533,Arthur Andersson,Lisbon,Lisbon,Portugal,2022-10-21,true
CUST-000534,Eva Rossi,Austin,Texas,United States,2023-06-20,true
CUST-000535,Fatima Garcia,Stockholm,Stockholm County,Sweden,2021-04-14,true
CUST-000536,Omar Jensen,Dublin,Leinster,Ireland,2025-08-11,true
CUST-000537,Yusuf Jensen,Manchester,England,United Kingdom,2024-04-10,true
CUST-000538,Elias Khan,Munich,Bavaria,Germany,2023-08-23,true
CUST-000539,Noah Santos,Dublin,Leinster,Ireland,2020-02-07,true
CUST-000540,Henry Ali,Paris,Ile-de-France,France,2023-09-09,true
CUST-000541,Grace Schmidt,Warsaw,Masovian,Poland,2021-11-27,true
CUST-000542,Noah Nielsen,Tampere,Pirkanmaa,Finland,2020-04-20,true
CUST-000543,Emma Ahmed,Vienna,Vienna,Austria,2020-03-28,true
CUST-000544,Omar Brown,Turku,Southwest Finland,Finland,2024-06-09,true
CUST-000545,Arthur Novak,Tampere,Pirkanmaa,Finland,2023-10-14,true
CUST-000546,David Virtanen,Manchester,England,United Kingdom,2025-04-27,true
CUST-000547,Eva Martin,Copenhagen,Capital Region,Denmark,2022-10-19,false
CUST-000548,Henry Lopez,Stockholm,Stockholm County,Sweden,2024-04-26,true
CUST-000549,Grace Williams,Berlin,Berlin,Germany,2021-05-23,true
CUST-000550,Lina Silva,Tampere,Pirkanmaa,Finland,2021-04-20,true
CUST-000551,Isla Jensen,London,England,United Kingdom,2022-11-08,true
CUST-000552,Ada Jensen,Stockholm,Stockholm County,Sweden,2025-10-24,false
CUST-000553,Jonas Lopez,London,England,United Kingdom,2022-05-23,true
CUST-000554,Benjamin Rossi,Madrid,Community of Madrid,Spain,2021-04-03,true
CUST-000555,Maya Wilson,Tampere,Pirkanmaa,Finland,2023-02-16,true
CUST-000556,Daniel Ahmed,Copenhagen,Capital Region,Denmark,2023-04-06,true
CUST-000557,Grace Smith,Barcelona,Catalonia,Spain,2021-07-05,true
CUST-000558,Jonas Khan,Austin,Texas,United States,2023-12-26,true
CUST-000559,Leila Moore,Lyon,Auvergne-Rhone-Alpes,France,2021-04-19,true
CUST-000560,Yusuf Dubois,Austin,Texas,United States,2023-03-26,false
CUST-000561,Elias Korhonen,Turku,Southwest Finland,Finland,2021-02-12,true
CUST-000562,Leo Novak,Paris,Ile-de-France,France,2021-06-19,true
CUST-000563,Lucas Martin,Stockholm,Stockholm County,Sweden,2026-08-07,true
CUST-000564,Grace Jensen,Oslo,Oslo,Norway,2022-10-20,true
CUST-000565,Daniel Schmidt,Oslo,Oslo,Norway,2021-01-10,true
CUST-000566,Leila Andersson,Lisbon,Lisbon,Portugal,2022-04-27,true
CUST-000567,Emma Taylor,Tokyo,Tokyo,Japan,2022-09-30,true
CUST-000568,Isla Petrov,Madrid,Community of Madrid,Spain,2024-04-07,true
CUST-000569,Isla Davis,Turku,Southwest Finland,Finland,2025-08-06,true
CUST-000570,Samuel Williams,Tokyo,Tokyo,Japan,2023-12-26,true
CUST-000571,Jonas Moore,New York,New York,United States,2022-12-06,true
CUST-000572,Lucas Smith,Austin,Texas,United States,2026-04-25,false
CUST-000573,Benjamin Novak,Tampere,Pirkanmaa,Finland,2024-06-28,true
CUST-000574,Mila Lopez,Berlin,Berlin,Germany,2021-03-30,true
CUST-000575,Chloe Schmidt,Madrid,Community of Madrid,Spain,2023-10-14,true
CUST-000576,Fatima Jensen,Vancouver,British Columbia,Canada,2020-02-13,true
CUST-000577,Samuel Petrov,Milan,Lombardy,Italy,2025-02-23,false
CUST-000578,Noah Ali,Gothenburg,Vastra Gotaland,Sweden,2020-05-24,false
CUST-000579,Benjamin Korhonen,Austin,Texas,United States,2020-09-30,true
CUST-000580,Fatima Khan,Munich,Bavaria,Germany,2020-07-18,true
CUST-000581,Zara Garcia,Lyon,Auvergne-Rhone-Alpes,France,2023-03-17,true
CUST-000582,Zara Khan,Copenhagen,Capital Region,Denmark,2023-03-24,true
CUST-000583,Jonas Davis,Stockholm,Stockholm County,Sweden,2021-12-08,true
CUST-000584,Nora Schmidt,Oslo,Oslo,Norway,2024-01-09,true
CUST-000585,Chloe Ibrahim,Rome,Lazio,Italy,2025-09-20,true
CUST-000586,Leila Johnson,New York,New York,United States,2020-02-28,true
CUST-000587,Arthur Johnson,Toronto,Ontario,Canada,2025-12-14,true
CUST-000588,Henry Johnson,Barcelona,Catalonia,Spain,2020-01-29,true
CUST-000589,Samuel Novak,Toronto,Ontario,Canada,2023-05-11,true
CUST-000590,Noah Martin,Manchester,England,United Kingdom,2020-03-24,true
CUST-000591,Omar Smith,Helsinki,Uusimaa,Finland,2024-04-18,true
CUST-000592,Maya Martin,Prague,Prague,Czechia,2024-12-05,false
CUST-000593,Omar Khan,Vienna,Vienna,Austria,2023-02-18,true
CUST-000594,Chloe Nielsen,Brussels,Brussels-Capital,Belgium,2020-04-06,false
CUST-000595,Eva Ibrahim,Helsinki,Uusimaa,Finland,2023-11-04,true
CUST-000596,Nora Novak,Amsterdam,North Holland,Netherlands,2020-05-15,true
CUST-000597,Leo Jensen,Oslo,Oslo,Norway,2021-02-21,true
CUST-000598,Maya Santos,Berlin,Berlin,Germany,2024-07-06,true
CUST-000599,Mila Petrov,Sydney,New South Wales,Australia,2026-07-07,true
CUST-000600,Fatima Schmidt,Toronto,Ontario,Canada,2023-06-01,true
CUST-000601,Ada Muller,Sydney,New South Wales,Australia,2023-07-03,true
CUST-000602,Henry Jensen,Milan,Lombardy,Italy,2020-05-13,true
CUST-000603,Isla Martin,Oslo,Oslo,Norway,2025-01-27,false
CUST-000604,Yusuf Andersson,Warsaw,Masovian,Poland,2026-05-24,false
CUST-000605,Eva Jensen,Helsinki,Uusimaa,Finland,2025-01-23,true
CUST-000606,David Santos,Berlin,Berlin,Germany,2024-09-23,true
CUST-000607,Zara Davis,Lyon,Auvergne-Rhone-Alpes,France,2022-04-01,true
CUST-000608,Grace Jensen,Warsaw,Masovian,Poland,2022-12-10,true
CUST-000609,Lina Novak,Helsinki,Uusimaa,Finland,2023-12-28,true
CUST-000610,Jonas Khan,Tokyo,Tokyo,Japan,2023-04-28,true
CUST-000611,Henry Dubois,Turku,Southwest Finland,Finland,2021-12-05,true
CUST-000612,Leila Santos,Copenhagen,Capital Region,Denmark,2023-03-10,true
CUST-000613,Arthur Clark,Rome,Lazio,Italy,2025-03-17,true
CUST-000614,Mateo Ibrahim,Warsaw,Masovian,Poland,2020-11-12,true
CUST-000615,Chloe Clark,Berlin,Berlin,Germany,2023-01-24,true
CUST-000616,Samuel Rossi,Copenhagen,Capital Region,Denmark,2023-03-02,true
CUST-000617,Leila Ibrahim,Gothenburg,Vastra Gotaland,Sweden,2020-09-10,true
CUST-000618,Chloe Muller,Copenhagen,Capital Region,Denmark,2021-02-16,false
CUST-000619,Sofia Andersson,Munich,Bavaria,Germany,2021-09-27,true
CUST-000620,Lina Silva,Vienna,Vienna,Austria,2022-01-07,true
CUST-000621,Daniel Santos,Helsinki,Uusimaa,Finland,2023-01-23,true
CUST-000622,Isla Andersson,Turku,Southwest Finland,Finland,2024-08-06,true
CUST-000623,Yusuf Novak,Dublin,Leinster,Ireland,2021-12-21,false
CUST-000624,Lucas Garcia,Dublin,Leinster,Ireland,2022-01-23,true
CUST-000625,Maya Wilson,Amsterdam,North Holland,Netherlands,2023-08-25,true
CUST-000626,David Silva,Manchester,England,United Kingdom,2026-04-30,false
CUST-000627,Noah Garcia,Toronto,Ontario,Canada,2024-01-09,true
CUST-000628,Nora Martin,Lisbon,Lisbon,Portugal,2021-10-05,true
CUST-000629,Henry Berg,Toronto,Ontario,Canada,2021-08-22,true
CUST-000630,Zara Moore,Sydney,New South Wales,Australia,2024-12-12,false
CUST-000631,Lina Davis,Sydney,New South Wales,Australia,2020-10-29,true
CUST-000632,Mateo Davis,Rome,Lazio,Italy,2020-02-08,true
CUST-000633,David Ali,Paris,Ile-de-France,France,2025-06-19,true
CUST-000634,Noah Lopez,Tokyo,Tokyo,Japan,2022-01-16,true
CUST-000635,Fatima Clark,Tokyo,Tokyo,Japan,2021-05-13,true
CUST-000636,Leila Ibrahim,Sydney,New South Wales,Australia,2025-11-01,true
CUST-000637,Omar Novak,Turku,Southwest Finland,Finland,2022-10-05,true
CUST-000638,Leo Moore,Amsterdam,North Holland,Netherlands,2026-03-14,true
CUST-000639,Elias Novak,London,England,United Kingdom,2021-06-07,true
CUST-000640,Elias Santos,Turku,Southwest Finland,Finland,2026-07-13,true
CUST-000641,Omar Rossi,Warsaw,Masovian,Poland,2023-11-04,false
CUST-000642,Nora Smith,Lyon,Auvergne-Rhone-Alpes,France,2024-04-17,true
CUST-000643,Elias Khan,Oslo,Oslo,Norway,2024-02-13,true
CUST-000644,Nora Berg,Tampere,Pirkanmaa,Finland,2021-02-19,true
CUST-000645,Samuel Silva,Barcelona,Catalonia,Spain,2024-09-09,true
CUST-000646,Yusuf Santos,Warsaw,Masovian,Poland,2024-05-31,true
CUST-000647,Samuel Ibrahim,Prague,Prague,Czechia,2020-05-19,true
CUST-000648,David Davis,Austin,Texas,United States,2020-12-18,true
CUST-000649,Omar Nielsen,Paris,Ile-de-France,France,2024-06-11,true
CUST-000650,Mila Novak,Oslo,Oslo,Norway,2022-10-31,true
CUST-000651,Sofia Williams,Lisbon,Lisbon,Portugal,2022-01-25,true
CUST-000652,Noah Muller,New York,New York,United States,2025-10-31,true
CUST-000653,Henry Smith,Oslo,Oslo,Norway,2020-03-27,false
CUST-000654,Henry Williams,Rome,Lazio,Italy,2022-10-16,true
CUST-000655,Leo Khan,Copenhagen,Capital Region,Denmark,2021-01-04,true
CUST-000656,Zara Moore,Dublin,Leinster,Ireland,2023-12-20,true
CUST-000657,Grace Korhonen,Warsaw,Masovian,Poland,2024-03-02,true
CUST-000658,Arthur Wilson,Barcelona,Catalonia,Spain,2020-12-04,true
CUST-000659,Mila Ahmed,Berlin,Berlin,Germany,2023-04-23,true
CUST-000660,Oliver Martin,Madrid,Community of Madrid,Spain,2025-09-22,false
CUST-000661,Leila Ahmed,Berlin,Berlin,Germany,2021-12-15,false
CUST-000662,Samuel Clark,Rome,Lazio,Italy,2025-09-23,true
